sensor,pixel_fill_proxy,signal_retention,absolute_signal_error_K,valid
MODIS,0.0054,1.71462130145108,0.2087483406066894,True
MODIS,0.45919999999999994,0.1049999863535938,0.1235588788986206,True
MODIS,0.146475,1.4450494176784774,0.059843599796295194,True
MODIS,0.0702,1.4293782770867645,0.0743709802627564,True
MODIS,0.1173,1.5983062879285197,0.061946988105773995,True
MODIS,0.0666,3.242803041974109,0.6171929836273193,True
MODIS,0.06749999999999996,4.44053379054558,0.4738601446151734,True
MODIS,0.0513,0.006698370576185,2.651914358139038,True
MODIS,0.3539,0.2864192529464737,0.2597394585609436,True
MODIS,0.5526,2.1414711061090044,0.9862901270389557,True
MODIS,0.4932,0.5321858178286868,3.1039232313632965,True
MODIS,0.0747,0.1136312277030908,2.6498441994190216,True
MODIS,0.3419999999999999,0.1136312277030908,2.6498441994190216,True
MODIS,0.03465,0.9044161981833204,0.040636591613292694,True
MODIS,0.2394,0.3587902124616647,1.235201083123684,True
MODIS,0.02385,0.3502783255111653,1.0389194041490555,True
MODIS,0.15839999999999996,1.1993467012716552,0.21861934661865234,True
MODIS,0.42750000000000005,0.0438903544585208,0.7914391458034515,True
MODIS,0.0728999999999999,2.035587409776324,2.6884788274765015,True
MODIS,0.48968181818181816,0.6565672465437,1.439285695552826,True
MODIS,0.051,0.8250808242152242,0.1046609878540039,True
MODIS,0.2325857142857143,2.249429137637091,2.185118854045868,True
MODIS,0.10012499999999998,4.6633107818756505,0.4962930977344513,True
MODIS,0.530723076923077,0.3838287082342041,1.9355196952819824,True
MODIS,0.0423,6.947274391356565,1.1853439807891846,True
MODIS,0.36167142857142853,4.798021875609551,0.8683531284332275,True
MODIS,0.2516625,0.4566483531903337,0.09123268723487851,True
MODIS,0.0081,0.0377613068634578,1.7671149969100952,True
MODIS,0.07799999999999997,0.826653845287905,1.2703989744186401,True
MODIS,0.10305,0.6049671756594556,0.030159175395965507,True
MODIS,0.1449,0.6902186734567394,0.4203287959098816,True
MODIS,0.49889999999999995,0.7193060788745673,0.1905255019664765,True
MODIS,0.216,1.121371390775926,0.1650707721710205,True
MODIS,0.036,4.59618167777725,0.9650681614875793,True
MODIS,0.2448,0.1282605254916563,0.722846269607544,True
MODIS,0.05445,0.056377706634193,0.2594794034957886,True
MODIS,0.1629,0.0457895931166651,1.8159728646278386,True
MODIS,0.433425,0.1287526562326889,0.7837973237037659,True
MODIS,0.051525,0.0448549231639623,1.4699199199676514,True
MODIS,0.0098999999999999,0.0458350602168077,2.0335795879364014,True
MODIS,0.0189,0.2167359795814383,1.552013099193573,True
MODIS,0.1674,0.3732665518971457,0.4719501733779907,True
MODIS,0.56925,0.0748705564564696,0.5964562892913818,True
MODIS,0.3893142857142857,3.583679735291672,0.34404420852661144,True
MODIS,0.2773285714285714,0.0736727749566071,0.7061492204666138,True
MODIS,0.10935,0.5735345386166385,0.0454739332199096,True
MODIS,0.3049363636363636,3.887052591943183,0.3017430305480957,True
MODIS,0.0504,1.0782433238398357,0.6659955978393555,True
MODIS,0.0471,0.5502578445234685,1.9423298835754395,True
MODIS,0.041099999999999984,0.4331029391725476,1.5218719244003296,True
MODIS,0.0725625,0.4288313137247431,1.19918692111969,True
MODIS,0.12375,0.1765114154924001,0.6307218670845032,True
MODIS,0.0405,0.2382906598229824,0.1184233129024505,True
MODIS,0.0171,0.4698711483767602,0.4856172800064088,True
MODIS,0.038024999999999975,0.3412392256732585,2.4631558656692505,True
MODIS,0.2277,0.4181305906603927,0.29761600494384766,True
MODIS,0.1095,0.5612418053921236,0.0722514986991882,True
MODIS,0.0432,0.2533376310358746,0.1380698978900909,True
MODIS,0.38339999999999996,0.1613422388905631,0.959317088127136,True
MODIS,0.1152,0.1045371192394353,0.0649601221084594,True
MODIS,0.0153,0.8049429159433047,0.8596888780593872,True
MODIS,0.29505,0.4196485532863029,1.0208294987678528,True
MODIS,0.1674,0.6719255433135956,0.1754104048013687,True
MODIS,0.230625,0.3855661388251377,0.061981081962585394,True
MODIS,0.12915,0.0791291367083664,0.7179191708564758,True
MODIS,0.0207,0.1305589178174232,0.6059234738349915,True
MODIS,0.1944,0.1202026341952745,0.1159263998270034,True
MODIS,0.16128,0.7961173220680597,0.2384974583983421,True
MODIS,0.24336000000000002,0.680066111044272,0.08240014314651489,True
MODIS,0.02789999999999995,0.6113934617175519,0.0781261324882507,True
MODIS,0.285075,2.48915634316795,0.0995401740074158,True
MODIS,0.2914,0.3766534078991474,0.2828100621700287,True
MODIS,0.043500000000000004,0.7300442417246922,0.518171414732933,True
MODIS,0.0072,0.1462676953249111,0.22701852023601532,True
MODIS,0.3553363636363636,0.0306636289148941,0.3167007267475127,True
MODIS,0.0981,0.7799544576054763,0.3616304695606231,True
MODIS,0.35345454545454547,0.0891881751310118,0.1633052229881286,True
MODIS,0.32240454545454544,0.0017751366385227,0.4032862782478332,True
MODIS,0.3391105263157894,2.228099519531697,0.0651567280292511,True
MODIS,0.238725,0.4471779259030482,0.33426034450531,True
MODIS,0.39204,0.602353386486037,0.545538604259491,True
MODIS,0.0162,1.0059842385483784,0.0015281438827514093,True
MODIS,0.0144,0.0620665213738719,0.6241978406906128,True
MODIS,0.1744875,0.4467576100968511,0.3742666244506836,True
MODIS,0.1241999999999999,0.1358951754831148,0.5163646340370178,True
MODIS,0.2835,0.3213263713313227,0.7734649479389191,True
MODIS,0.01979999999999995,0.7930290767847602,0.018636435270309407,True
MODIS,0.009,1.0205427794716693,0.1452809572219848,True
MODIS,0.24705,0.2077876603244258,0.2131258249282837,True
MODIS,0.0351,0.4573300095427478,0.21752631664276117,True
MODIS,0.031049999999999973,0.4981447912871647,0.1821470856666565,True
MODIS,0.14189999999999997,0.5743901668429602,0.1272922158241272,True
MODIS,0.1719,0.1211482605280672,0.1238639950752258,True
MODIS,0.1413,1.3375569038506758,0.0667359530925751,True
MODIS,0.17259999999999998,5.134389036849719,0.4159804433584213,True
MODIS,0.2133,4.709430300851996,0.2684275209903717,True
MODIS,0.1119375,0.220737984960489,0.2672464177012443,True
MODIS,0.09887142857142857,1.384834116550062,0.1567430049180984,True
MODIS,0.1989,0.2731855713485582,0.8722100257873535,True
MODIS,0.167625,2.066097320257188,0.2973976880311966,True
MODIS,0.10635,0.3390938821692156,0.21112273633480072,True
MODIS,0.10395,0.3327260363843251,0.34528914093971247,True
MODIS,0.0189,1.3029320011628038,0.3963891938328742,True
MODIS,0.0072,0.0535936470209721,0.2570579797029495,True
MODIS,0.0252,0.4445509783833106,0.3080075830221176,True
MODIS,0.027,1.8940207933515505,0.3128407895565033,True
MODIS,0.25614,0.7133376704446817,0.049961775541305486,True
MODIS,0.1611,3.654591936435575,0.2095521688461304,True
MODIS,0.0801,1.0122009044145377,0.001513615250587505,True
MODIS,0.03825,1.1696788569213208,0.03495672345161441,True
MODIS,0.1017,6.638554542493077,1.7969306260347366,True
MODIS,0.2619,1.484706973165384,0.7346214056015015,True
MODIS,0.1674,1.5128957444595346,0.214689701795578,True
MODIS,0.13635,0.0724822630614785,0.9204488396644592,True
MODIS,0.148275,1.8422963296453263,0.25150218605995167,True
MODIS,0.17298,16.53941890290389,1.8832504153251648,True
MODIS,0.5222454545454546,0.0117856882448921,0.4244217574596405,True
MODIS,0.09899999999999995,0.0052321050618807,0.5306250154972076,True
MODIS,0.3423,0.5823933737952703,0.11265116930007929,True
MODIS,0.0963,0.4419290337940043,0.5938521325588226,True
MODIS,0.0756,0.3853856949496382,0.6620667725801468,True
MODIS,0.49896,0.2005082998788931,0.2346656173467636,True
MODIS,0.0324,1.8109253657161013,0.1689423322677612,True
MODIS,0.11772,1.6502721632462285,0.3309637308120727,True
MODIS,0.0162,0.3065998375101842,0.082751527428627,True
MODIS,0.0993,0.1615017474551601,0.2264942824840545,True
MODIS,0.338625,0.8249946610716056,0.2611231207847595,True
MODIS,0.1302,0.8135551492391733,0.06740528345108032,True
MODIS,0.41496,0.1221711106536248,0.7873934805393219,True
MODIS,0.101475,1.846409746572843,0.4625282287597656,True
MODIS,0.036,0.3163575501611445,0.8495155572891235,True
MODIS,0.24339999999999998,3.588704741935981,0.3817421644926072,True
MODIS,0.2219625,0.2089547923093154,1.1950530409812927,True
MODIS,0.08715,0.1291390622392992,0.5107177495956421,True
MODIS,0.0054,0.9202059673144016,0.18207746744155884,True
MODIS,0.0081,0.4780896452534071,1.7562863230705261,True
MODIS,0.3171,2.47669565384998,1.5495637655258179,True
MODIS,0.0098999999999999,0.9202059673144016,0.18207746744155884,True
MODIS,0.018,2.407137417489208,0.1796192526817322,True
MODIS,0.3807,0.1514722345843878,0.9899031519889832,True
MODIS,0.02789999999999995,0.2336773883922397,0.9556578993797302,True
MODIS,0.0234,0.2757983611619647,1.3700475692749021,True
MODIS,0.04634999999999995,0.337324432882486,0.9035911113023758,True
MODIS,0.0054,0.2259027088484589,1.404531180858612,True
MODIS,0.5301359999999999,0.3634208827189261,0.4018612802028656,True
MODIS,0.5441014285714285,0.1955407352401884,0.09529739245772349,True
MODIS,0.1656,1.1122454495526568,1.502898097038269,True
MODIS,0.018,0.9788210440936008,1.4797031879425049,True
MODIS,0.1548,0.0981824354789765,0.2124722003936767,True
MODIS,0.0054,1.370440547802858,1.5941896438598633,True
MODIS,0.23914285714285713,0.784522171521014,0.12332749366760254,True
MODIS,0.0891,0.9857950929365298,0.009083271026611328,True
MODIS,0.09045,1.0016254806459912,0.5906448364257812,True
MODIS,0.1639125,0.9167003620646926,0.5434539318084717,True
MODIS,0.0783,2.8025086019448286,0.6512476205825806,True
MODIS,0.35248695652173917,0.0586041687792117,0.4834525436162948,True
MODIS,0.2133,1.2005660552130772,0.12423014640808105,True
MODIS,0.447615,0.1824247861529128,0.9484373107552526,True
MODIS,0.117675,0.1618443016354253,1.356962725520134,True
MODIS,0.37681875,0.0875293153025957,0.6440244913101196,True
MODIS,0.0098999999999999,0.0286677183371146,1.6347688846290112,True
MODIS,0.0081,0.0286677183371146,1.6347688846290112,True
MODIS,0.21105,0.4239225443146276,1.3014170676469803,True
MODIS,0.0207,0.0225460493478164,1.9753111079335213,True
MODIS,0.1239,0.0973499691286511,0.4914040863513946,True
MODIS,0.0162,0.7512579272569356,0.1651850342750549,True
MODIS,0.0234,2.117241443663765,0.0764132402837277,True
MODIS,0.3814714285714286,0.2881250514229889,0.36116617172956467,True
MODIS,0.09693,0.5369471964515155,0.0791102014482021,True
MODIS,0.12227142857142857,0.3029769401148704,0.1370453424751758,True
MODIS,0.08838,2.8734335364812886,0.2724982686340808,True
MODIS,0.1149,0.500100735719612,0.2501790225505828,True
MODIS,0.32292,0.0417286013852619,0.5501405149698257,True
MODIS,0.286875,0.4395449397020733,0.1477881446480751,True
MODIS,0.13649999999999998,0.4619127394294531,0.6056861728429794,True
MODIS,0.06705,0.6079343198773747,0.052892304956912994,True
MODIS,0.10278000000000001,0.0970233634677411,0.3702441155910492,True
MODIS,0.1674,0.2285778480068912,0.1353833990870043,True
MODIS,0.21689999999999998,0.4617136755536011,0.3794018058106303,True
MODIS,0.22435714285714287,0.1038174459362215,0.3436521217226982,True
MODIS,0.1017,0.1537288615946704,0.4427201449871063,True
MODIS,0.03555,0.4260997156349752,0.16328132152557367,True
MODIS,0.15004285714285714,0.4983289463832763,0.0751483142375946,True
MODIS,0.37922142857142854,0.4798326269120676,1.0029208660125732,True
MODIS,0.0909,2.0504712851029003,0.25447392463684093,True
MODIS,0.292275,0.0313628203893122,0.3440231680870056,True
MODIS,0.1809,0.2057728800893081,0.665763258934021,True
MODIS,0.36465,1.988332233181756,0.2424966096878052,True
MODIS,0.1296,0.7644257098162015,0.05500680208206171,True
MODIS,0.3376285714285714,0.9842138558129152,0.5460301637649536,True
MODIS,0.0294,0.1727334196235194,0.0776082873344421,True
MODIS,0.0306,0.3322773101086771,0.2353073358535766,True
MODIS,0.1701,0.1111196589455347,0.129626452922821,True
MODIS,0.05894999999999995,1.2604915223154265,0.04925650358200079,True
MODIS,0.21135,0.7575570861576305,0.12517774105072021,True
MODIS,0.25632,2.1560378194315493,0.47146782279014576,True
MODIS,0.2772428571428571,1.0653937811961265,0.027283668518066406,True
MODIS,0.0378,0.408273346856208,0.7953323721885681,True
MODIS,0.08588571428571427,0.3397648541036106,0.2770755887031555,True
MODIS,0.0369,0.0045210111101312,0.6585246026515961,True
MODIS,0.1023,1.643155040226606,0.9781197905540466,True
MODIS,0.211275,1.5871113086608897,0.1697482168674469,True
MODIS,0.09604285714285714,4.800382632442207,1.0490899085998535,True
MODIS,0.0324,1.1082440064004988,0.1416518688201904,True
MODIS,0.059099999999999965,0.9024186442041444,1.4570929110050201,True
MODIS,0.049049999999999976,0.6946792504100324,0.0811335146427154,True
MODIS,0.0288,2.596577474162539,0.1662645339965821,True
MODIS,0.0531,0.6385576895421629,0.616290807723999,True
MODIS,0.0108,2.7949030005249464,0.2672235667705535,True
MODIS,0.0549,0.4363513519474618,0.12086227536201469,True
MODIS,0.20988,0.1423297009888023,0.4278956651687622,True
MODIS,0.0837,1.630261505774642,0.0638171434402466,True
MODIS,0.0494999999999999,0.2102216108120805,0.8223860263824463,True
MODIS,0.18382500000000002,0.1631130983409759,0.2406578660011291,True
MODIS,0.10754999999999998,4.601827169591523,0.1917813420295716,True
MODIS,0.1206,0.8500385526163516,0.07206690311431879,True
MODIS,0.153,1.8156135829150308,0.3632322549819947,True
MODIS,0.08595,0.5076712049757465,0.2501680850982666,True
MODIS,0.00989999999999995,7.327373566123897,0.6664916574954987,True
MODIS,0.2004,0.1730196945126025,0.2055221199989318,True
MODIS,0.0945,0.469372044347048,0.1347995400428772,True
MODIS,0.04589999999999995,0.4678246819530171,0.4037310481071472,True
MODIS,0.20318823529411767,0.2722640424167577,0.3651089668273926,True
MODIS,0.14175,0.3609231007450385,0.33275675773620605,True
MODIS,0.0378,0.1172304807081739,0.6011627316474915,True
MODIS,0.1404,11.368194527010491,0.7323863804340363,True
MODIS,0.0999,1.5749367518349953,0.3213700950145721,True
MODIS,0.38584999999999997,0.0985542421219056,0.7504144310951233,True
MODIS,0.10458,1.358334662915197,0.3015866875648498,True
MODIS,0.0825,0.5034978335800998,0.6276024878025055,True
MODIS,0.17704285714285714,0.6969109309165815,0.09277170896530151,True
MODIS,0.0098999999999999,1.406335336389844,0.4888084232807159,True
MODIS,0.0297,0.2062556197225623,1.0006082952022552,True
MODIS,0.06329999999999997,0.2402613739527002,0.9566101133823395,True
MODIS,0.23984999999999995,0.9219885047502197,0.0088893771171569,True
MODIS,0.46359000000000006,0.2523564873264538,1.7358960509300232,True
MODIS,0.27378,1.5185437499615675,0.1901941299438477,True
MODIS,0.1115999999999999,1.4276537936946236,0.16684329509735107,True
MODIS,0.190575,0.2874776062503885,0.3401088118553161,True
MODIS,0.0081,1.4276537936946236,0.16684329509735107,True
MODIS,0.11549999999999999,0.976768669491468,0.008781492710113525,True
MODIS,0.17514,1.155876697191858,0.7928332686424255,True
MODIS,0.0756,0.1683882743084039,0.113709270954132,True
MODIS,0.2640857142857143,2.2929625347065805,0.25105351209640514,True
MODIS,0.0207,0.1597756827187188,0.1248563826084137,True
MODIS,0.18810000000000002,0.0357563876269348,0.3818885684013366,True
MODIS,0.3136655172413793,0.0983614979779574,0.3584963679313659,True
MODIS,0.0657,0.9338958248638248,0.0067882984876632,True
MODIS,0.39543750000000005,0.6194115524819283,0.1340786218643188,True
MODIS,0.12645,0.581662005747318,0.13913112878799438,True
MODIS,0.0278999999999999,0.2612055434868147,0.6173310279846191,True
MODIS,0.5976507042253522,0.4861209721709901,0.8542109727859497,True
MODIS,0.009,0.1374863955697383,0.1454306840896606,True
MODIS,0.21924000000000002,0.2120178990186255,0.0846111476421356,True
MODIS,0.2061,1.3006683855976449,0.6027460992336273,True
MODIS,0.14345999999999998,0.0237276906027171,0.9453726410865784,True
MODIS,0.04185,1.0316813154704625,0.43180319666862477,True
MODIS,0.0197999999999999,1.0725563960855444,0.219134122133255,True
MODIS,0.01979999999999995,1.0316813154704625,0.43180319666862477,True
MODIS,0.01845,1.4925376645955233,0.15961934626102442,True
MODIS,0.1095,0.2654515279646426,0.0938620716333389,True
MODIS,0.0663,0.4225948415135762,0.3275096416473388,True
MODIS,0.47625,0.1721805935375006,0.5381993651390076,True
MODIS,0.0468,1.788680321423536,0.7073572278022766,True
MODIS,0.21675,3.1824276978444326,0.1771161556243897,True
MODIS,0.04589999999999995,1.1399574074723655,0.28801634907722473,True
MODIS,0.0342,0.1287275032921381,0.322443425655365,True
MODIS,0.37856249999999997,3.3849928367450297,0.3028570413589478,True
MODIS,0.0144,0.9781680755700232,0.5363752245903015,True
MODIS,0.0369,0.2102375211734632,0.5151913464069366,True
MODIS,0.0477,0.0396393608536456,0.1685737874358892,True
MODIS,0.24345,0.1354664746896907,0.3211584687232971,True
MODIS,0.42747857142857143,0.3177991909502383,0.231450617313385,True
MODIS,0.03015,5.7116916535564926,0.8949131369590759,True
MODIS,0.027,0.4238614977972391,0.7941431999206543,True
MODIS,0.0819,1.137325637844642,0.06275725364685059,True
MODIS,0.2829,0.2553653581579468,0.201823725074064,True
MODIS,0.123975,0.5043329792627621,0.046668410301208496,True
MODIS,0.11474999999999995,0.3966524056817245,0.15722441673278809,True
MODIS,0.06344999999999995,0.8764425521603985,0.02840244770050049,True
MODIS,0.19865454545454544,4.131723849849188,1.0070634484291077,True
MODIS,0.3346875,2.2830887966372857,0.493549108505249,True
MODIS,0.1359,0.221179419554224,0.8645603358745575,True
MODIS,0.05849999999999995,0.5846401272199339,0.17909765243530268,True
MODIS,0.0315,0.1161523241722613,0.3779370188713074,True
MODIS,0.27918,0.4168413458493938,0.5613807439804077,True
MODIS,0.009,0.3043813649324736,0.5920335948467255,True
MODIS,0.0072,0.2393135086051136,0.4410856068134308,True
MODIS,0.0351,0.2136335212376101,0.3373336791992187,True
MODIS,0.3235,0.555826216088408,0.1353851705789566,True
MODIS,0.11304,0.1772917499207794,0.1392192393541336,True
MODIS,0.2628,0.663525125861162,0.10687296092510218,True
MODIS,0.0072,0.2085904610087298,0.4280606806278229,True
MODIS,0.087975,3.7126014217437695,0.2483737394213677,True
MODIS,0.1382625,2.282187508833387,0.1060973852872849,True
MODIS,0.06684545454545454,0.1086517537412143,0.0572952628135681,True
MODIS,0.060074999999999976,0.0908556410622346,0.047789916396141,True
MODIS,0.04446,4.144830364831372,0.4648670628666877,True
MODIS,0.11083499999999999,2.9883084471908927,0.3404602631926536,True
MODIS,0.0752625,2.1816207200890045,0.095092847943306,True
MODIS,0.009,0.2230549600424692,0.0654265880584716,True
MODIS,0.2847,0.5596112710402322,0.7780040130019188,True
MODIS,0.0926,1.9213324537694632,0.11923906952142721,True
MODIS,0.06525,0.5613336496156451,0.12670673429965967,True
MODIS,0.13913999999999999,0.0145408579521204,0.2523229569196701,True
MODIS,0.22870000000000001,0.8923136603606527,0.28229928016662587,True
MODIS,0.10359,0.6487224164081714,0.2139874845743179,True
MODIS,0.0135,1.0257558580284214,0.35636892169713974,True
MODIS,0.46368947368421054,0.1693302207203784,0.272910937666893,True
MODIS,0.21460909090909092,4.484084825798349,0.6977960169315338,True
MODIS,0.06749999999999998,0.7564735717893019,0.0143621526658535,True
MODIS,0.1413,0.7250375784607895,0.8103836700320244,True
MODIS,0.03825,2.562685451067573,0.1255568754859269,True
MODIS,0.30265714285714285,0.1026571798317118,0.1068359911441803,True
MODIS,0.24582272727272728,0.6853669763408281,0.4965713173151016,True
MODIS,0.12368571428571429,2.848909418633968,0.1653377891052515,True
MODIS,0.12021428571428572,4.203283317795415,0.1926633454859257,True
MODIS,0.1527,0.2192081031819676,0.057283796370029394,True
MODIS,0.157,0.4576530135216591,0.0934498980641365,True
MODIS,0.0513,0.0151561773861254,0.1001578494906425,True
MODIS,0.15733636363636364,0.4955781212273896,0.044448971748351995,True
MODIS,0.08084999999999999,1.146867012725134,0.012901507318019895,True
MODIS,0.23554285714285714,0.5843931404994609,0.031132519245147705,True
MODIS,0.06705,0.1776424544238952,0.1286174058914184,True
MODIS,0.027,0.5258391656394151,0.37537717819213867,True
MODIS,0.216675,0.3799729317063408,0.4183093756437301,True
MODIS,0.0117,0.3192949163568095,0.2280846685171128,True
MODIS,0.0837,0.4918175397607393,0.1847904473543167,True
MODIS,0.009,0.4728995607618437,0.13828827440738678,True
MODIS,0.2331,0.9188274101036136,0.026935085654258673,True
MODIS,0.0234,2.1295174288185965,0.1942834258079529,True
MODIS,0.21726,0.8669829879631978,0.04781560599803919,True
MODIS,0.0774,0.291275163268885,0.18400228023529053,True
MODIS,0.14085,0.1147608705757828,0.2316381335258484,True
MODIS,0.2358,0.0619281611393855,1.1344155073165894,True
MODIS,0.16425,0.038797066856767,1.7404891848564148,True
MODIS,0.1686,0.0154385312383774,1.652320712804794,True
MODIS,0.0072,0.0091571719324761,2.070431172847748,True
MODIS,0.0252,0.5049353473588172,0.055173337459564195,True
MODIS,0.0189,0.0707069937978602,0.5526990592479706,True
MODIS,0.027,0.0809029198590354,0.5296401381492615,True
MODIS,0.16045714285714285,0.0415905544510194,1.631736397743225,True
MODIS,0.13522499999999998,0.2310022497478779,0.2627663537859916,True
MODIS,0.319275,0.278659392229334,0.5858282148838043,True
MODIS,0.285,2.5046283278473074,0.3007189109921456,True
MODIS,0.1656,0.5958658080032897,0.1760867536067962,True
MODIS,0.2781,0.0562133283538258,0.5665243566036224,True
MODIS,0.23076,0.0888563670088156,0.4373522251844406,True
MODIS,0.0063,0.0784613825244144,0.2154170647263527,True
MODIS,0.0260999999999999,0.0784613825244144,0.2154170647263527,True
MODIS,0.3260571428571429,0.2589295416561156,0.2282261848449707,True
MODIS,0.2115,0.5465449716081751,0.6013741493225098,True
MODIS,0.26399999999999996,0.7527633229936566,0.495701789855957,True
MODIS,0.3039230769230769,0.102069480830706,0.3336236774921417,True
MODIS,0.14805,0.1074934144332703,0.154436707496643,True
MODIS,0.28386,0.2191059087023538,0.4273853302001953,True
MODIS,0.4671818181818182,0.0483687552437803,0.4389047026634216,True
MODIS,0.4153,0.0141045694394304,0.5375524163246155,True
MODIS,0.0477,0.7160313129359132,0.019762992858886705,True
MODIS,0.5454,0.0895326832268362,0.4196489453315735,True
MODIS,0.09000000000000001,0.8548989095224926,0.013486981391906697,True
MODIS,0.17865,0.2521231703929736,0.3672579526901245,True
MODIS,0.1788,0.0268804990566628,0.2259281277656555,True
MODIS,0.22715999999999997,0.0607956364167038,0.4030907154083252,True
MODIS,0.0441,0.4120018690929523,0.2737607955932617,True
MODIS,0.12564,0.379687107175506,0.3744852542877197,True
MODIS,0.1035,0.0314490959356777,0.3963544964790344,True
MODIS,0.04815,0.1735844265417816,0.3579743504524231,True
MODIS,0.20385,0.0100426662427191,0.2624250054359436,True
MODIS,0.07425,0.2075100349540496,0.3843776881694793,True
MODIS,0.0584999999999999,0.242841589528246,0.2348250150680542,True
MODIS,0.09599999999999999,0.0288864132533072,0.3749839663505554,True
MODIS,0.37620000000000003,0.1514996818046081,0.3901458978652954,True
MODIS,0.22869,0.0515593005727947,0.2703011631965637,True
MODIS,0.4246875,0.1568415420522902,0.2977976202964782,True
MODIS,0.37044,0.1011894647320702,0.4211094975471496,True
MODIS,0.0072,0.046113035383457,0.2998578548431396,True
MODIS,0.0648,0.1347256801928252,0.776241660118103,True
MODIS,0.12892499999999998,0.122249736623938,0.3174096941947937,True
MODIS,0.0207,0.2267591596403243,0.2619277834892273,True
MODIS,0.49163023255813953,0.2120216149042997,0.8365046977996826,True
MODIS,0.0675,0.0021287108609018,0.3433348536491394,True
MODIS,0.3816,0.2436517839555142,0.3076924681663513,True
MODIS,0.0171,0.3319501956101133,0.6433688998222351,True
MODIS,0.0234,0.7298998141022722,0.05125820636749259,True
MODIS,0.20520000000000002,0.082456121449654,0.2816379964351654,True
MODIS,0.2628,0.2079248058928284,0.2869424819946289,True
MODIS,0.6399321428571428,0.0781900225318463,0.3711147308349609,True
MODIS,0.0243,0.0915351307468148,0.612119197845459,True
MODIS,0.0278999999999999,0.4325501415326461,0.21734964847564697,True
MODIS,0.01035,0.2434949713985189,0.2514927983283996,True
MODIS,0.1026,0.3019195935546643,0.30108243227005,True
MODIS,0.0117,2.315992235059964,0.0685313940048218,True
MODIS,0.22761,0.0337996049263947,0.4205024838447571,True
MODIS,0.20925,1.115640583467235,0.01559591293334961,True
MODIS,0.0135,0.3508501979509864,0.6502992510795593,True
MODIS,0.5756192307692308,0.0543914966099502,0.6196872591972351,True
MODIS,0.5239058823529411,0.1653287797326854,0.2951964139938354,True
MODIS,0.08729999999999997,0.6190921616280722,0.0741474032402038,True
MODIS,0.0705,0.7357849900262159,0.05528533458709711,True
MODIS,0.3969,0.2475399507243171,0.2465706765651703,True
MODIS,0.34164,1.508952079354392,0.0490688085556031,True
MODIS,0.17415,0.2805562498980911,0.3088820576667785,True
MODIS,0.2097,0.2293068618261413,0.5259708762168884,True
MODIS,0.2784,1.1719448333608036,0.05576780438423162,True
MODIS,0.1392,3.14917006521766,0.3275756239891052,True
MODIS,0.33885,0.5047786608634874,0.05874082446098319,True
MODIS,0.5567624999999999,0.0027986723907777,0.7774748206138611,True
MODIS,0.2049,0.6255646955264633,0.036760270595550495,True
MODIS,0.0369,0.1906798943916095,0.2816521525382995,True
MODIS,0.0153,0.005010396600817,0.2424123287200927,True
MODIS,0.0054,0.005010396600817,0.2424123287200927,True
MODIS,0.296775,0.2017423405245718,0.4110404849052429,True
MODIS,0.0189,0.0584626000614827,0.3130011856555938,True
MODIS,0.1305,0.4090856441319926,0.7323495745658875,True
MODIS,0.39845454545454545,0.00381337676997,0.6138624548912048,True
MODIS,0.2211,0.6723686420013467,0.08824849128723139,True
MODIS,0.094275,0.4306802031562069,0.15567663311958307,True
MODIS,0.2178,2.340573229971474,0.1139732897281647,True
MODIS,0.24345000000000003,0.1205198072556284,0.3367910981178283,True
MODIS,0.12089999999999997,0.0140228057826045,0.1456477642059326,True
MODIS,0.0728999999999999,1.4854059244587212,0.5245642662048339,True
MODIS,0.0603,0.6399137731001847,0.020717697218060403,True
MODIS,0.0297,1.0918746739151814,0.014981955289840698,True
MODIS,0.08639999999999999,0.2134520705154071,0.190923810005188,True
MODIS,0.05085,1.637249244579399,0.1343475133180619,True
MODIS,0.0939,0.3168287478264207,0.12518966197967518,True
MODIS,0.15179999999999996,0.1129967661378743,0.6731547713279724,True
MODIS,0.09405,0.4960804178942484,0.2804388999938965,True
MODIS,0.4817,0.4212524962264167,0.1050268411636352,True
MODIS,0.295875,0.0959496002094679,0.8864277601242065,True
MODIS,0.45729,0.0331881120071669,0.5578564405441284,True
MODIS,0.21284999999999998,0.1023821437793508,0.12173771858215329,True
MODIS,0.10854,0.480101823975047,0.06601083278656,True
MODIS,0.1394999999999999,0.2367525537013428,0.6341650485992432,True
MODIS,0.12465,0.3577316309163316,0.5592656135559082,True
MODIS,0.027,0.1450240179454657,0.7698303461074829,True
MODIS,0.0225,1.7512612166469077,0.1987013965845108,True
MODIS,0.0162,1.257555544189716,0.2667469605803489,True
MODIS,0.0225,0.2582668182703176,0.6047571897506714,True
MODIS,0.25785,0.5952065939450737,0.8495498895645142,True
MODIS,0.1716,0.1818557216437702,0.3052045702934265,True
MODIS,0.35676,1.5508180681689303,0.1708158254623413,True
MODIS,0.26145,0.809370805538512,0.10919144749641418,True
MODIS,0.11682,0.0370454435583292,0.7808339595794678,True
MODIS,0.40509,0.0428740178653421,0.5034641623497009,True
MODIS,0.30638571428571426,0.047277585692151,0.4154181480407715,True
MODIS,0.4587136363636363,0.0428972154110793,0.1702717542648315,True
MODIS,0.0315,0.1918572519993678,0.2522070407867431,True
MODIS,0.0098999999999999,0.0710122978096667,0.250517725944519,True
MODIS,0.0423,0.0710122978096667,0.250517725944519,True
